duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.2218242027933286,0.4859962678042338,1.9252766258057776,-0.4722922476908068,-1.2550308423612548,-0.6330956124547967,-0.4932485559803976,1.909935074514334,0.0730311459257927,2.7611537812676907,0.6416048287275805,-0.5961614554940735,-0.3060156971694248,-0.5945818355338004,3.0817032941962057,-1.3743348778186697,-0.0087202956586092,-0.8904887811388656,1.8962398372345248,1.0551654939830015,0.0,0.273,1.0,6.21e-05,0.146,-0.4999999999999997,-0.8660254037844388,1.3261904370501851,-0.6825286919699849,1.0,-0.8471853225964102,0.0,0.0,2.761141670811299,-1.3656026982208338,0.2681208979757127,1,-0.2351052073846725,0.273,class_53,0.8411248622825367
0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.2218242027933286,1.0487789872078277,0.025795500544895,-0.1740321703638283,0.3756977152566704,-0.2139547443737516,-0.5225678729746102,-0.2252694018081925,0.790457885177577,-0.6833206558897812,-0.3109436424744983,0.7012871329675342,-0.306315317667469,-0.9894414598300504,-0.5194189229668987,-0.664688543859501,-0.0092228607577947,0.3738762982497131,0.2262194325650796,-1.2516924341001134,0.0,0.527,1.0,1.89e-06,0.113,-1.0,-1.8369701987210294e-16,1.7131160136260597,0.6530093991826175,1.0,-0.4601135610479509,0.0,0.0,-0.6833176588364982,-0.48135739404399736,0.6509811979615212,1,-0.1313839563701047,0.527,class_53,-0.4590401412288801
0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.2218242027933286,0.4859962678042338,1.9252766258057776,-0.4296836652155242,-0.3618756252913664,-0.4891402099449879,-0.4743328675970347,1.233285768637477,1.5811701515572312,1.3988953140673808,0.6043072667850963,0.7840990271114789,-0.3063176392357594,-0.5945818355338004,1.657492047675255,-1.323314851068185,-0.0087941766704234,0.3171933055140627,0.8942275944328577,-0.592590168933509,0.0,0.298,1.0,0.0,0.0693,-0.4999999999999997,-0.8660254037844388,1.364670576522975,-0.5497080796094114,1.0,-0.7217021477050974,0.0,0.0,1.3988891784943414,0.62578764133481,0.7682814361853452,1,-1.2607931340842864,0.298,class_53,0.9307914142488412
0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.2218242027933286,-1.4837432501083443,1.9252766258057776,-0.2592493353143936,1.0959841806356123,-0.1507257139896087,-0.3901580542910698,1.5670994262033928,1.8781693930754428,1.305860913141241,0.8638398934605857,2.207067594081125,-0.3063102370360527,-0.5945818355338004,1.5602266290321545,-1.3192429728165085,-0.0087565687258015,0.795609544577065,0.8942275944328577,-0.592590168933509,0.0,0.3,1.0,1.73e-06,0.0649,0.0,1.0,1.291369940234359,-0.8027174379865575,1.0,-0.3953723632387415,0.0,0.0,1.305855185618294,1.9437048246870174,0.9965044758790607,1,0.191304380119661,0.3,class_53,0.5272919304004705
0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.2218242027933286,1.0487789872078277,-0.3829536023593455,-0.4296836652155242,0.4217960490409227,0.0079433622573904,-0.5291883639087871,1.233285768637477,0.6978866930160563,0.1581252972697231,0.1231826184941057,0.6511800824396768,-0.3061565983489517,-0.8388168594268347,0.3602943023010134,-0.7673211468075427,-0.0091713557954415,0.2690183037176319,-0.7757928102365876,-0.592590168933509,0.0,0.499,1.0,4.34e-05,0.0892,-1.0,-1.8369701987210294e-16,1.339377441332139,-0.6370115496745637,1.0,-0.2239947948634877,0.0,0.0,0.158124603730113,0.3898494833881681,0.5909373214912031,1,0.8366810530991932,0.499,class_53,-0.3245403132794232
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.2046049081024369,-0.4069976672360655,-0.5149008301660896,-0.367637917014398,0.1632322702134133,-0.5272967950704508,1.425754904531339,1.693027008752402,1.095941413310409,0.7876663427814133,0.8532586678632146,-0.3063176392357594,-0.8504550157729969,1.3407604119217102,-1.129627149753361,-0.0089564460121181,0.5503536323374857,-0.4417887293026986,-0.592590168933509,0.0,0.383,1.0,0.0,0.131,1.2246467991473532e-16,-1.0,1.2194523751743225,-1.0509528955921612,1.0,-0.0422053885736397,0.0,0.0,1.095936606497118,-0.39092590530085647,0.4262000804400695,1,-0.1198593729240416,0.383,class_53,-0.5487066931951847
0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,-2.0896691513416523,-1.4837432501083443,0.2662361493120954,-0.3870750827402415,-1.5604323036819263,-0.9446675955112476,-0.4743328675970347,1.1611098426772788,0.9331718064265876,2.777098723412795,0.3180050522435498,-0.3948903970734019,-0.3019764191309084,-0.8009928513018073,3.0983733802884976,-1.3482475085719208,-0.0088171626160525,-0.3586273203812848,1.8962398372345248,-0.592590168933509,0.0,0.287,1.0,0.00121,0.153,0.0,1.0,1.238050507152759,-0.9867583445332844,1.0,-1.0968238713595662,0.0,0.0,2.77708654302168,-1.1796475150277044,0.8554221438645045,1,-1.416375010606138,0.287,class_53,0.7066250343330798
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2218242027933286,-0.9209605307047504,1.9252766258057776,-0.3444665002649589,0.531279591778522,0.0608330543397232,-0.5660739562563447,0.6829443331909668,1.7585982698668123,-0.8746599616310262,0.5269107669426841,1.628641048971723,-0.3062427410206778,-0.5945818355338004,-0.7194599560744005,-1.026447578084945,-0.0090428541907072,0.8359768684306629,-1.1097968911704768,-1.2516924341001134,0.0,0.42,1.0,2.7e-05,0.105,0.8660254037844386,0.5000000000000001,1.3662021919104963,-0.5444214539251324,1.0,-0.1637606273434905,0.0,0.0,-0.8746561253610601,-0.15845179957848196,0.6319771109083648,1,1.4071479336793158,0.42,class_53,-0.4590401412288801
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2218242027933286,-0.3581778113011568,-0.2386892130990253,-0.3870750827402415,-0.3273018749531772,0.4883249264337687,-0.4279894310577956,-0.366613923480247,0.9138861413929372,0.1005834035452374,-0.4654320986366757,0.365567875613382,-0.3063176392357594,-1.0215359140615825,0.3001355188089557,1.126330143855548,-0.0094420657862212,1.022221455849639,-0.7757928102365876,0.7256143613996996,0.0,0.898,1.0,0.0,0.111,0.8660254037844387,-0.4999999999999998,1.581768623936587,0.1996420005832735,1.0,0.3960410555326981,0.0,0.0,0.1005829623851214,-0.3784432592291914,0.4097481232458784,1,-1.076399798947277,0.898,class_53,-0.4590401412288801
0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,-2.0896691513416523,0.4859962678042338,5.916591395341303,-0.4296836652155242,-0.4194985425216819,-1.6433682645989107,-0.534863070423796,0.8333108456080459,-0.8179665786288421,-1.1600677545044742,0.7384708914742212,-0.8113118842765104,-0.3063176392357594,-0.8763509872738673,-1.0178475221950056,-1.5270303122565407,-0.0083529469596399,-1.4941550586185397,-1.1097968911704768,1.714267759149606,0.0,0.178,1.0,0.0,0.168,-0.4999999999999997,-0.8660254037844388,1.456803305010302,-0.23169661749425,1.0,-1.5727765615567249,0.0,0.0,-1.160062666432217,0.30577907221353795,0.7023328674444137,1,-1.053350632055151,0.178,class_53,-0.4142068652457278
0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.2218242027933286,1.0487789872078277,-0.3108214077291854,-0.3444665002649589,-1.1109735492854664,-0.529901062865583,-0.5083811066870879,1.0949485772137642,1.37288496919381,0.750756766202597,-0.2452487234543208,0.1021626613659122,-0.3055913251315876,-0.8766408675518621,0.979877460283559,-0.9705352200022216,-0.0091299251692856,0.3037476959508084,-0.4417887293026986,-0.592590168933509,0.0,0.439,1.0,0.000209,0.132,-1.0,-1.8369701987210294e-16,1.2224510255717091,-1.0406025541564756,1.0,-0.7579555704677212,0.0,0.0,0.7507534733736573,-0.05962508441995635,0.7781441536128123,1,0.7848204275919093,0.439,class_53,-0.5038734172120324
0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.2218242027933286,0.7673876275060306,5.916591395341303,-0.0888150054132629,-1.243506258915192,-1.3081351035056266,-0.4847364962078843,1.3385423273294326,-0.3088250217404792,0.7372802879042248,0.6457941591366658,-0.7665647942301784,-0.3057808533400534,-0.8763509872738673,0.965788098816434,-1.4769370936155797,-0.0085147591163781,-1.2579292912839155,-0.4417887293026986,1.0551654939830015,0.0,0.21,1.0,0.000138,0.29,-0.8660254037844385,-0.5000000000000004,1.4498949425294851,-0.2555419815621152,1.0,-1.3568398806362834,0.0,0.0,0.7372770541832941,0.47957970878795514,0.8677825619399155,1,-0.4310231259677449,0.21,class_53,1.0204579662151458
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,-2.0896691513416523,-0.6395691710029536,5.916591395341303,-0.4722922476908068,0.392984590425765,-0.8673213916765576,-0.5036521845912472,1.3746302903095315,-0.5171102041039004,0.0673258568534624,0.2165416556576589,-0.3748839155773878,-0.3061228465538733,-0.8763509872738673,0.2653654856834014,-1.2947053482774875,-0.0088853671843089,-0.8891029198644085,-0.7757928102365876,1.0551654939830015,0.0,0.311,1.0,4.93e-05,0.0955,1.0,6.123233995736766e-17,1.338385683327162,-0.6404347676602389,1.0,-1.0373968019735225,0.0,0.0,0.0673255615613787,-0.3597053674738122,0.23869396433367784,1,0.2374027139039133,0.311,class_53,-0.5038734172120324
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,1.0487789872078277,5.916591395341303,-0.3870750827402415,0.4967058414403327,-0.8786548971227719,-0.4781160052737073,1.227271108140794,1.723884072806242,-1.140320043730622,-0.9766317461980548,1.5708170685227238,-0.3063176392357594,-0.8763509872738673,-0.9972017251936736,-0.8116711938845721,-0.0092269917324114,0.9334222212194788,-1.1097968911704768,-0.592590168933509,0.0,0.487,1.0,0.0,0.17,-1.0,-1.8369701987210294e-16,1.1249295969854831,-1.3772140124454908,1.0,-1.0462035295877825,0.0,0.0,-1.140315042272081,1.7091170975613472,0.22971316276947884,1,-0.0852856225858524,0.487,class_53,-0.5038734172120324
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,0.2046049081024369,5.916591395341303,-0.5149008301660896,0.0357225035978093,-1.0502481462470328,-0.5603992497413358,1.1761464939189867,0.2890305943026741,-1.012560360852489,0.7687522799960191,0.1231432223091339,-0.3063100150130535,-0.8763509872738673,-0.8636317885127572,-1.4722726659168306,-0.0084854942361025,-0.6146447052441423,-1.1097968911704768,-0.2630390363502068,0.0,0.213,1.0,2.11e-06,0.279,1.2246467991473532e-16,-1.0,1.2760422715682085,-0.8556234400486776,1.0,-1.1754902536628482,0.0,0.0,-1.012555919749578,0.5838218827014781,0.22097235060401932,1,-2.2922433525069312,0.213,class_53,-0.4142068652457278
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,1.6115617066114212,5.916591395341303,-0.2592493353143936,-0.3273018749531772,-0.6148029369977495,-0.5263510106512826,1.3024543643493336,-0.1468254354578184,-0.9866081328422572,0.2755509423975824,-0.3422800128366587,0.417237811257625,-0.8763509872738673,-0.8364993052914123,-1.2383979572300494,-0.0089258642705736,-0.7372641746181379,-1.1097968911704768,1.0551654939830015,0.0,0.336,1.0,0.189,0.185,-0.5000000000000004,0.8660254037844384,1.4130985638719415,-0.3825508129464819,1.0,-0.8316261497996531,0.0,0.0,-0.9866038055661565,-0.7066944413204977,0.6168973368522366,1,-0.1256216646470732,0.336,class_53,-0.4142068652457278
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,1.3301703469096244,5.916591395341303,-0.5149008301660896,-0.4886460431980604,-1.3445216209908408,-0.5386462081004685,1.7234805991171556,-0.1236826374174383,-1.117436716719029,0.5935283361124807,-0.3892982725785525,-0.2931375187302097,-0.8763509872738673,-0.9732777104252376,-1.4704950175756135,-0.0085460153896026,-0.9840368273925654,-1.1097968911704768,1.0551654939830015,0.0,0.214,1.0,0.0029,0.287,-0.8660254037844386,0.5000000000000001,1.4090867955309112,-0.3963980997548159,1.0,-1.3812961108008786,0.0,0.0,-1.117431815627058,1.0011106838643749,0.05700439756340092,1,-0.0103758301864429,0.214,class_53,-0.1900404853299662
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,1.3020312109394447,-0.5753061213731058,-0.5149008301660896,1.2227545985423065,-0.8432625467819624,-0.4809533585312117,1.8858764325276012,0.994885934534268,0.4577434360716524,0.6609242421249988,1.4134250086203024,-0.3035309588643787,-0.2743662766379638,0.673538472344874,-1.4187760863490946,-0.008637249749163,0.1404436546760556,1.562235756300636,-0.592590168933509,0.0,0.247,0.0,0.000578,0.153,-0.8660254037844386,0.5000000000000001,1.3180155203665962,-0.71074577888254,1.0,-1.0185865173493702,0.0,0.0,0.4577414284029891,-1.156010533852262,0.8243093363274118,1,0.1624929215045032,0.247,class_53,-0.2348737613131185
0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.2218242027933286,-0.3581778113011568,1.9252766258057776,4.172043242115003,-0.1717199984313255,-0.3280851325514176,-0.5102726755254241,1.552062774961685,1.484741826388981,1.4411927756573213,0.1225830815941223,0.8635748253248323,-0.3063133860980846,-0.5945818355338004,1.7017131128740544,-1.0459105483849362,-0.0090685330272474,0.5100852026114958,0.8942275944328577,-0.592590168933509,0.0,0.414,1.0,"0,000001",0.102,0.8660254037844387,-0.4999999999999998,1.3150355314305298,-0.7210317071753924,1.0,-0.5723757408474522,0.0,0.0,1.4411864545670654,-0.8546805231201019,0.8689350062852795,1,-0.2581543742767987,0.414,class_53,-0.4590401412288801
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,0.7673876275060306,5.916591395341303,0.0816193244878676,0.2085912552887556,-0.8110515313032481,-0.2123505834874587,1.1129925587038136,1.8087409989543024,0.8987978817673895,-2.394260621571223,1.4053547856354065,-0.306261895494502,-0.8763509872738673,1.134651188479357,0.1645768105304496,-0.0094161022718672,1.3691862551778713,-0.4417887293026986,-0.592590168933509,0.0,0.717,1.0,1.59e-05,0.105,-0.8660254037844385,-0.5000000000000004,1.3278174313609148,-0.6769128500416809,1.0,-0.993153044941178,0.0,0.0,0.8987939396281918,-0.800986645304626,0.9776717399976601,1,-0.4079739590756188,0.717,class_53,-0.3245403132794232
0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.2218242027933286,-1.4837432501083443,-0.046336694085265,0.1242279069631503,0.3065502145802918,-0.4298878481384644,-0.534863070423796,1.224263777892452,0.8521720132852569,-0.6891248816915551,0.0543483544852563,0.7102304945242788,-0.3062927701008014,-0.5498869779634145,-0.5254871133017495,-1.0686249438560422,-0.009063457626469,0.1719883546193746,0.2262194325650796,-0.592590168933509,0.0,0.406,1.0,6.73e-06,0.114,0.0,1.0,1.23760098530592,-0.98830994408008,1.0,-0.6679253968758961,0.0,0.0,-0.6891218591808623,1.3283793275385527,0.767164351229873,1,-1.053350632055151,0.406,class_53,0.9756246902319936
0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.2218242027933286,0.7673876275060306,5.916591395341303,-0.3018579177896762,-1.2723177175303495,-1.2816902574644602,-0.476224436435371,1.3896669415512397,-0.3551106178212396,0.7334108040363749,0.6762156164563362,-0.7974627961773525,-0.305956151706549,-0.8763509872738673,0.9617426385931994,-1.4804923902980134,-0.0084971151702539,-1.2975963195219666,-0.4417887293026986,1.0551654939830015,0.0,0.208,1.0,9.09e-05,0.244,-0.8660254037844385,-0.5000000000000004,1.4498949425294851,-0.2555419815621152,1.0,-1.3388985813689631,0.0,0.0,0.7334075872870508,-0.17875181877307925,0.14111301721916758,1,0.8078695944840354,0.208,class_53,-0.5038734172120324
0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.2218242027933286,1.0487789872078277,1.9252766258057776,4.172043242115003,1.1881808482041172,-0.2795697759044652,-0.4062363894169283,1.4798868490014874,1.3497421711534296,0.1908157644291406,0.7145520219830392,1.7501839569906448,-0.3062168598334409,-0.5945818355338004,0.394471466255921,-1.2991114851916148,-0.0088042281159225,0.4838621286926042,-0.7757928102365876,-0.592590168933509,0.0,0.309,1.0,2.44e-05,0.106,-1.0,-1.8369701987210294e-16,1.1556907610412197,-1.2710367297540892,1.0,-0.525349009829272,0.0,0.0,0.1908149275087163,-0.6286861060576904,0.8885016119822249,1,0.8366810530991932,0.309,class_53,-0.3245403132794232
0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,0.2662361493120954,3.405088757559915,-0.0679987474167577,-1.3486971229973408,-0.5594534653221678,0.0664416322809414,-0.5595386671779307,-0.8193196707968693,0.2240544366344377,-0.5429757082677878,-0.3061072138418229,-0.937741188369214,-0.6616028999507352,-1.3978241456436395,-0.0087734818511113,-1.1019791151300966,-1.1097968911704768,1.384716626566304,0.0,0.26,1.0,0.000122,0.125,0.0,1.0,1.205436732260359,-1.0993302221810142,1.0,-1.384085762689195,0.0,0.0,-0.8193160772501383,0.16410386103150199,0.5220827348625668,1,0.00114875325962,0.26,class_53,-0.5487066931951847
0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.2218242027933286,-0.3581778113011568,0.025795500544895,-0.5149008301660896,-0.0046135384634114,-1.839219192046648,-0.4033990361594238,1.4498135465180717,-0.239396627619339,-1.9758950558492507,0.840518438614874,-0.2876104347426066,-0.3061222492720843,-0.8605264972264066,-1.8707770108125403,-1.5549409105712042,-0.0082048435281955,-1.074895110207401,-0.1077846483688094,1.0551654939830015,0.0,0.157,1.0,4.79e-05,0.13,0.8660254037844387,-0.4999999999999998,1.3963065712466158,-0.4405111731168786,1.0,-1.6900643149434806,0.0,0.0,-1.97588638954784,0.5420680966836597,0.9660482662519821,1,-1.7044895967577147,0.157,class_53,-0.0555406573805093
0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.2218242027933286,-1.4837432501083443,-0.2867773428524653,-0.4296836652155242,0.1048700042741878,-0.3656646506099174,-0.5121642443637605,0.6829443331909668,0.4086017175113045,-0.1742833815502752,0.1346396094836923,0.2479212853832894,-0.2841810556671887,-0.9028267193307272,0.0127683443309541,-1.0742161796643146,-0.0090534009653298,-0.1613644646077218,1.2282316753667468,-0.2630390363502068,0.0,0.404,1.0,0.00798,0.134,0.0,1.0,1.345237964129523,-0.6167829788490332,1.0,-0.6081280727170053,0.0,0.0,-0.1742826171410973,1.589181392175157,0.5778072656609292,1,0.9404023041137608,0.404,class_53,-0.3693735892625754
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2218242027933286,0.4859962678042338,-0.4069976672360655,-0.2166407528391109,-0.4252608342447134,0.3847327099867931,-0.5462124834538137,-0.1861741085797518,0.3044591263295942,0.9617103522394934,0.2189610258027235,-0.0885701696673531,-0.3063176392357594,-0.9355590340543086,1.2004247917640063,-0.2913520050527978,-0.0092755559845284,0.077504926584453,-0.4417887293026986,1.384716626566304,0.0,0.62,1.0,0.0,0.159,-0.4999999999999997,-0.8660254037844388,1.4587700494419402,-0.2249080714196793,1.0,0.2465374175193992,0.0,0.0,0.961706134165382,-1.4969917732762599,0.5350308079826386,1,-1.243506258915192,0.62,class_53,-0.4142068652457278
